index,Text,Tag,sentence_id
2502,"trời_ơi , đau_lòng quá . các con mới trở_lại trường thôi mà . xin chia buồn sâu_sắc đến gđ các con .",[0. 0.],2502
2503,"sứ mạnh của đồng_tiền thật ghê_gớm , biết_bao_nhiêu người chết mà vẫn ko sợ .",[0. 0.],2503
2504,"pháo_thủ đang dần_dần tìm lại được chính mình , chúc_mừng arsenal .",[0. 0.],2504
2505,"mừng là đất_nước đã kiểm_soát tốt dịch_bệnh , nhưng lo vì nhiều qui_định về phòng_chống dịch đã không còn được một bộ_phận người_dân coi_trọng . ra đường không đeo khẩu_trang , không thực_hiện giãn cách , lực_lượng chức_năng cũng không còn thấy nhắc_nhở . đây thực_sự là nguy_cơ hiện_hữu , mong các ngành chức_năng lưu_tâm",[1. 0.],2505
2506,"ngày con mình bệnh mình cũng đã rất tuyệt_vọng , lúc đó lang_thang trên mạng vô_tình đọc được bài viết về cha_con quốc tuấn . mình nhìn anh ấy , rồi nhìn lại mình và tự_nhủ anh ấy còn khó_khăn hơn mình , nhưng anh ấy vẫn đang cố_gắng . mình cũng không_thể bỏ_cuộc được vậy là mình tiếp_tục bước tiếp . ngoảnh mặt đã năm trôi qua . mình vẫn theo_dõi hành_trình cha_con anh ấy.con mình giờ cũng đã có nhiều tiến_triển . cảm_ơn anh đã truyền_cảm hứng và nghị_lực cho những ông bố như mình . chúc cha_con luôn khoẻ và bình_an .",[1. 0.],2506
2507,"nên lập chuỗi sửa_chữa điện_máy , điện_lạnh thợ_điện xanh . hiện thợ , tiệm bên ngoài nhiều mà không biết ai uy_tín , sửa được không hay vẽ thêm bệnh .",[0. 0.],2507
2508,"đây là sự_cố ko do mong_muốn của ai cả , công_ty cũng đang đứng ra giải_quyết sự_cố hết_sức có_thể thì nên động_viên họ thay_vì tiếp_tục chỉ_trích .",[1. 0.],2508
2509,không nên cho học_sinh dùng điện_thoại trong lớp_học .,[0. 0.],2509
2510,tuyệt_vời trí_tuệ việt_nam xin chúc_mừng các nhà_khoa_học đhbk hn và cộng_sự,[0. 0.],2510
2511,theo trào_lưu sẽ có cơm_đen,[0. 0.],2511
2512,"tôi thấy mua rất dễ , khi rút ra thì thủ_tục khó hơn",[0. 0.],2512
2513,"thời_điểm bale ra đi , tại_sao fan messi không mua về bacerlona để đá chung_kết c , cup nhà_vua , siêu cup tbn để làm poker c gánh tạ messi như gánh ronaldo nhỉ à quên messi chưa tìm ai gánh bale vào ck để bale gánh lại .",[1. 0.],2513
2514,"tôi nghĩ giáo_án môn tiếng việt lớp có vấn_đề . theo giáo_sư thuyết , skg mới cũng bao_nhiêu đó chữ_cái và vần . quan_trọng là phân_bổ tiết dạy . làm_ơn đừng vì thành_tích mà làm khổ các em nhỏ . hãy xem_lại tâm_lý_học lứa tuổi mà có cách dạy cho phù_hợp .",[1. 1.],2514
2515,"ủng_hộ quan_điểm ông biden , điều trump đang làm không phải tranh_luận mà là nguỵ luận . cố_tình ngắt_quãng các phát_biểu của người khác để đổi hướng chủ_đề mình bị công_kích . cả buổi tranh_luận , trump không có nhiều phát_biểu về tình_hình quốc_gia mà chỉ chăm_chăm vào công_kích đối_thủ .",[0. 1.],2515
2516,nên giữ lại vàng .,[0. 0.],2516
2517,thương con quá cảm_kích tấm lòng của nhóm nếu có cơ_hội tôi cũng muốn gia_nhập nhóm .,[0. 0.],2517
2518,"bài báo rất chuẩn , chỉ có_thể xuất_sắc nhất clb chứ với thế_giới messi chỉ là cậu nhóc tội_nghiệp với những thất_bại tủi_nhục . sự_thực si quá may_mắn khi đc xavi , iniesta và truyền_thông nâng_đỡ . tóm_lại có xavi , iniesta sẽ có vinh_quang , có messi sẽ có có thấy bại",[0. 1.],2518
2519,loài vật thông_minh nhất thế_giới cũng mất kiên_nhẫn với con_người rồi,[0. 0.],2519
2520,giá cổ_phiếu tăng vùn vụt.không lẽ lại phản_đối,[1. 0.],2520
2521,thật đáng ghét,[0. 1.],2521
2522,hi_vọng không như mọi năm đầu mùa đá rất bốc đến cuối năm lại trùng xuống và giai_đoạn cuối thua tan_tác .,[0. 0.],2522
2523,"phe cộng_hoà đã khiến phe dân_chủ phẫn_nộ bằng việc cố_gắng chặn ngân_sách cho dịch_vụ bưu_điện mỹ , nhằm giảm số_lượng người bỏ_phiếu qua thư.chơi khăm đến như này luôn . ôi lạy hồn .",[1. 0.],2523
2524,santa fe ở hàn vẫn không bán_chạy bằng sorento,[0. 0.],2524
2525,trump sẽ thắng_cử lần kkk,[0. 0.],2525
2526,"chúc_mừng anh nhé , chúc bố_con anh những lời chúc tốt_đẹp và nhiều may_mắn .",[0. 0.],2526
2527,chung_thân thi qua năng . theo minh ban an nay tư năm la hơp ly nhât . vi nan nhân cung co lôi .,[0. 0.],2527
2528,"ngày_xưa mình cũng đọc không sót tập nào , cùng với bộ dragonball khi đó , ôi những năm đầy kỉ_niệm tuổi học_trò . giờ chắc chỉ cần nhìn tên tập là có_thể hình_dung được nội_dung .",[1. 0.],2528
2529,"thiệt áp_lực chứ , vì tạng hiến phải được ghép càng nhanh càng tốt , tạng hiến khó chờ lâu mà người cần ghép cũng mong_mỏi từng ngày . thành_ra ngày ca ghép tạng cũng kỷ_lục thật .",[0. 0.],2529
2530,"thực_sự đáng tiếc , anh có tài_năng nhưng không hiểu sao không bật lên dc như dani alves đã từng",[0. 0.],2530
2531,"hà không hề có mục_đích xuyên thủng vỏ thép , nó chỉ tiết ra chất keo để bám thật chặt thôi , chính keo này làm hỏng lớp sơn chống gỉ sét , khiến vỏ tàu bị gỉ bởi nước_biển . một con thuyền bị hà bám đầy sẽ giảm tốc_độ lên tới . bề_mặt đá hà bám lởm_chởm do vô_vàn đời hà chồng_chất lên nhau",[1. 0.],2531
2532,"may là mình đã có chứng_chỉ hành_nghề rồi.ôi bác_sỹ suốt ngày học , thi và lo bằng_cấp từ khi bước chân vào ngành",[1. 0.],2532
2533,mọi chuyện còn chưa chắc_chắn khi biden trong diện f,[0. 0.],2533
2534,làm tốt lắm . cẩn_thận dịch vẫn có_thể bùng bất_cứ lúc_nào .,[0. 0.],2534
2535,mong chúa sẽ giúp tt donald trump vượt qua bệnh và tái đắc_cử,[0. 0.],2535
2536,với sức gió hơn kmh . tôi nghĩ bão sẽ vào đất_liền nhanh hơn dự_báo,[0. 0.],2536
2537,"những trào_lưu này chỉ như cơn gió , một thời_gian nữa sẽ đi vào dĩ_vãng thôi . nhưng lâu_lâu có cơn_sốt lạ cũng vui mà , ẩm_thực mà lâu_lâu biến_tấu chút cũng vui .",[1. 0.],2537
2538,"tết trung_thu , bánh_trung_thu đâu có lạ gì với người phương đông nhưng gọi là bánh_trung_thu thì phải khiến người ta nhìn sơ cũng biết đó là bánh_trung_thu chứ không phải nhìn vào rùi thấy lạ , rùi đặt câu hỏi bánh này là bánh gì",[0. 0.],2538
2539,nay mới được nhìn mặt bác . chúc bác_sĩ luôn khoẻ_mạnh,[0. 0.],2539
2540,"ba diễn_viên mỗi người một vẻ nhưng đều đẹp , cá_tính , mạnh_mẽ và quyến_rũ . phim hành_động nhưng rất hài_hước , nàng đóng đinh rồi nên bản sau không có cửa so_sánh .",[1. 0.],2540
2541,mua fadil trả_góp,[0. 0.],2541
2542,"mình ở đức , con mình đi học được mang theo điện_thoại , để_chế độ im_lặng và không được sử_dụng trong khuôn_viên trường .",[1. 0.],2542
2543,"đã qua mỹ du_học thì cần gì phải thi ielt dành giật số điểm để làm gì , anh văn_chỉ là công_cụ làm_việc chứ không phải cái nghề cái nghiệp",[0. 1.],2543
2544,nhục với thói tham_lam .,[0. 1.],2544
2545,dịch_vụ thì i vô_địch rồi,[1. 0.],2545
2546,họ_hàng bên nội ở đâu,[0. 0.],2546
2547,cha khốn_nạn,[0. 1.],2547
2548,hy_vọng rằng bé trai đó biết việc của mình làm là sai .,[0. 0.],2548
2549,"việc boeing dùng chiếc i làm mồi nhử là lời đồn đoán , và khi đó boeing đã cho biết là thị_trường cho máy_bay lớn như a khá hạn_chế nên họ không muốn đầu_tư quá nhiều vào đó và chọn phương_án phát_triển từ_mẫu . nhiều chuyên_gia tại thời_điểm đó chế diễu boeing sẽ chẳng làm_nên chuyện gì cho một khung mẫu của gần nửa thế_kỷ trước . theo tôi , airbus sẽ vẫn tiếp_tục phát_triển a cho_dù có i hay không.thất bại của a là trên phương_diện thị_trường với sự bùng_nổ của hàng không giá rẻ . bản_thân nó là một kiệt_tác về mặt kỹ_thuật . tôi vẫn thích bay trên a hơn a_hay , và chiếc mà tôi thích nhất là i .",[1. 0.],2549
2550,tình_ái kinh đấy,[0. 1.],2550
2551,không ai phủ_nhận những tiện_ích to_lớn mà công_nghệ đem lại qua chiếc điện_thoại thông_minh nhưng phải sử_dụng đúng nơi đúng lúc chứ trong giờ học thầy_cô giảng bài mà học_sinh cứ chăm đầu vào đt thì làm_sao hiểu bài được .,[0. 0.],2551
2552,trừ khi tam_giác trên được vẻ trên mặt_cầu .,[0. 0.],2552
2553,"đây mới là lớp , mà đem áp_dụng như kiểu cho sinh_viên cao_đẳng , đại họcchúng tôi đi kiểm_tra nhiều trường_học ở các địa_phương và thấy các trường có kế_hoạch triển_khai rất khác nhau , tuỳ vào điều_kiện , sở_trường của giáo_viên , nhưng đều hướng tới việc đảm_bảo chuẩn đầu_ra lấy gì đảm_bảo cách triển_khai rất khác nhau này mang đến mức_độ nặng nhẹ khác nhau và cho ra kết_quả chuẩn đầu_ra giống nhaungay từ khâu triển_khai đã bất_cập thế_này mà bảo là chương_trình đã được thẩm_định bởi hội_đồng quốc_gia và được đưa vào trường_học với quy_định rất chặt_chẽ , chán",[1. 1.],2553
2554,"đọc xong bài này , tôi mới nhận ra các con tê_giác từng thấy trong hình_ảnh ko có lông xd",[0. 0.],2554
2555,thay_đổi như thế_này chất_lượng chắc cũng ko tốt hơn . mà ko tốt hơn thì như cũ cho khoẻ,[0. 1.],2555
2556,tôi thích giọng ca này,[0. 0.],2556
2557,"tội cho cháu bé . sinh phải cha_mẹ , chín phần con , một phần người .",[0. 1.],2557
2558,đúng là kiếm được miếng ăn_không dễ_dàng gì . con vật cũng vậy phải lừa nhau để tồn_tại,[0. 0.],2558
2559,"ngã ba cát lái xây_dựng hình_như chưa hợp_lý , lượng xe từ hướng quận , thủ_đức lên cầu_vượt để vào cát lái phải chạy rất chậm , dường_như do đường hẹp , khúc cua cong quá .",[1. 0.],2559
2560,"mình nghĩ khi làm thủ_tục vay món gì đó , ngoài giấy cmnd ra thì phải kèm theo một_số giấy_tờ tuỳ_thân như sổ_hộ_khẩu , bằng lái_xe , bảo_hiểm_y_tế . nói_chung là phải thêm thông_tin chứng_minh nhân_thân . chứ không phải khơi_khơi cầm giấy cmnd là cho vay được .",[1. 0.],2560
2561,"tới ánh_sáng bị dội ra cơ_mà , còn băng tan thì đầy quá thì nó phải tan thôi . nếu nó cứ tích băng vào cực thì nước đâu mà dùng . nên nhớ , tất_cả đều là quy_luật của vũ_trụ , con_người không làm thay_đổi được đâu . quả_đất đã lần đổi trục rồi cơ_mà , lúc đó đã có con_người đâu",[1. 0.],2561
2562,thực_sự rất cảm_kích trước những việc các bạn đã làm . chúc nhóm thật nhiều sức_khoẻ và may_mắn .,[0. 0.],2562
2563,mắc tiền vì độc lạ . mong rằng khi ăn được cái lạ nhưng không độc .,[0. 0.],2563
2564,gia_đình này đẹp quá . tổng_thống trump nghe nói nuôi dạy con rất giỏi .,[0. 0.],2564
2565,gia_đình tôi kinh_doanh trong lĩnh_vực nông_nghiệp tài_sản công đất cũng không thấy tên trong danh_sách,[0. 0.],2565
2566,dã_man quá,[0. 1.],2566
2567,lấy lầm vợ phiền_toái cả cuộc_đời,[0. 0.],2567
2568,ủa gia_đình phạm nhật vượng đâu tài_sản phải hơn tỷ usd mà,[0. 0.],2568
2569,"cup cũng tuỳ loại cup để cố thi_đấu chứ , cái gì cũng muốn rồi cuối năm tạch hết à . ltd năm nay là vô_cùng khắc_nghiệt đó mấy bạn ạ , liver có loại ở cup này cũng ko vấn_đề gì . mãi yêu liver",[0. 0.],2569
2570,năm nay trường lấy điểm thấy vậy thì thương_hiệu trường còn đâu nữa,[0. 0.],2570
2571,"luật_pháp không xử_lý hình_sự thật nặng những_ai liên_quan đến an_toàn thực_phẩm thì vấn_đề ngộ_độc và vận_chuyển , phân_phối những thực_phẩm không rỏ nguồn_gốc , hư thối sẽ vẫn còn tiếp_diễn",[1. 0.],2571
2572,"nói thiệt chứ bài này của hoài lâm chất nhạc quá cũ_kỹ , nhàm_chán , nghe bài tôi đã tắt .",[0. 1.],2572
2573,"vâng , sao nghe nhiều người nói chó rất trung_thành mà ta tôi nói cho các bạn biết cũng tuỳ con thôi .",[1. 0.],2573
2574,cẩn_thận ông ơi nêú bị thì sức_khoẻ ông sẽ khó_khăn đó . đừng cố quá không tốt đâu .,[0. 0.],2574
2575,"bảo rồi , cái cúp này quá tầm liv nên bỏ đi d",[0. 0.],2575
2576,miền tây xứng_đáng được đầu_tư các tuyến cao_tốc ngang_dọc như_vậy vì tiềm_năng quá to_lớn của miền đất này,[1. 0.],2576
2577,bé siêu thật đấy,[0. 0.],2577
2578,trump sẻ chửa bệnh và chiến_thắng .,[0. 0.],2578
2579,"nếu muốn tra_cứu điện_thoại thì về nhà , còn ở trên lớp hãy tập_trung nghe giảng_dạy và làm bài vì ở trường chỉ có mấy giờ thôi , còn bao_nhiêu thời_gian ở nhà cứ_việc nghiên_cứu bằng điện_thoại không ai cấm",[1. 0.],2579
2580,cầu_mong cho nhóm các bạn luôn mạnh_khoẻ để luôn đem lại nhiều điều tốt_đẹp cho xã_hội .,[0. 0.],2580
2581,"vấn_đề ở đây là chúng_ta không biết được ở độ tuổi , bọn trẻ đã được học được những kiến_thức nào về toán . nên để một người trưởng_thành có_thể giải_quyết vấn_đề này cũng hơi khó .",[1. 0.],2581
2582,"quá nguy_hiểm , tôi chưa hết ngỡ_ngàng vì người chủ dn là bạn của tôi .",[0. 0.],2582
2583,cái gì cũng ăn,[0. 0.],2583
2584,"cái giá của việc trở_mặt với vua ronaldo là sự_nghiệp đi xuống và bật bãi khỏi real , đáng lắm bale tấm gương cho những_ai khác vọng tưởng muốn tranh_giành vị_trí với ngài .",[1. 0.],2584
2585,"dù s cùi bắp nhưng vẫn khó tin nó bị tiêu_diệt , đến những thứ lạc_hậu hơn cũng có video bị phá_huỷ nhưng s thì chỉ nói miệng và một video không có cái kết thì khó mà tin được .",[1. 0.],2585
2586,"nếu nhà bạn chỉ thỉnh_thoảng mới xài tối_đa chỗ thì nên mua mitsu attrage bởi xe nhập giá rẻ , rộng_rãi bởi xe phân khúc b , tiết_kiệm nhiên_liệu nhưng khuyết_điểm duy_nhất là máy yếu như phân khúc a . ngoài_ra bạn có_thể chọn vios là một lựa_chọn an_toàn khác . còn nếu nhà bạn thường_xuyên chở đầy chỗ thì bạn nên mua chỗ mà lựa_chọn tốt nhất hiện_nay trong tầm giá là xpander , nên né ertiga hay xl ra vì bảo_dưỡng của suzuki rất tệ nên cho_dù xe có tốt , giá có phải_chăng hơn xpander đi_nữa thì mua xe suzuki cũng khá là phiêu_lưu .",[1. 0.],2586
2587,chắc_chắn sau khi chữa khỏi bệnh ông sẽ có kháng_thể virus tự_nhiên trong người và sẽ miễn_nhiễm với bệnh này .,[1. 0.],2587
2588,hi_vọng chuyến bay quốc_tế về sẽ sớm mở . các bác tính_toán nhanh dùm .,[0. 0.],2588
2589,đoán phim hay nhưng chưa_thể xem tiếc,[0. 0.],2589
2590,chưa bao_giờ nghe bỏ trẻ sơ_sinh nhiều như năm nay,[0. 0.],2590
2591,"thật là nghị_lực , chúc anh và gia_đình nhiều sức_khoẻ .",[0. 0.],2591
2592,đọc mà tôi nghẹn lòng thương đứa trẻ .,[0. 0.],2592
2593,yêu_mến c,[0. 0.],2593
2594,"tôi cũng mong trump dù_cho ông có rất nhiều điểm yếu , bác biden hay nói sai và quá vụng_về trong các buổi nói_chuyện .",[0. 1.],2594
2595,nên hiểu hoàn_cảnh của các cô trong tình hướng đó .,[0. 0.],2595
2596,có_thể rất nhiều bạn chưa hướng_dẫn cho các bé.đây là clip rất hữu_ích xin cảm_ơn bài viết .,[0. 0.],2596
2597,huyện hải_lăng quảng_trị là huyện có nhiều nhà vô_địch nhất cả nước rồi . tự_hào người con hải_lăng,[0. 0.],2597
2598,"tuyến giữa của tot chưa đủ đăng cấp tranh_chấp danh_hiệu . dềde khá là mong_manh , có_lẽ chỉ toả sáng được khi đồng_đội đang sáng . cần một cầu_thủ cầm chịch được tuyến giữa . mãi ko thấy modric thứ hai",[1. 0.],2598
2599,que diêm mà nhà t bán mấy chục năm rồi lâu_lâu mới có ng mua chỉ d một hộp mà bao_nhiêu gỗ giấy . năm nay ko bán nữa vì diêm thiếu tiện_dụng và hay bị ẩm_ướt nhưng_mà cty vì_thế mà đi xuống thì buồn lắm . mong cho cty phát_triển trở_lại . liệu sau_này còn ai nhìn thấy que diêm hay_biết que diêm hình_dạng thế_nào,[1. 0.],2599
2600,mặc bộ_đồ bơi bằng hình cá_voi sát_thủ thì lo gì cá_mập,[0. 0.],2600
2601,yêu anh và con trai,[0. 0.],2601
2602,đa xe cu thi cư nhât ma chơi . đưng nhin ve ngoai ma hôi hân vê chay không đươc đâu .,[1. 0.],2602
2603,bão thì phải chịu thôi chứ có ai muốn đâu .,[0. 0.],2603
2604,xa quá nguoi dân se cân_nhắc đi xe_lửa . hay may bay,[0. 0.],2604
2605,kết_quả là tôi bị vợ chửi vì mãi cắm_đầu vào điện_thoại .,[0. 0.],2605
2606,bs tú dung nói_chuyện rất dễ_thương chúc bs co nhiều sức_khoẻ,[0. 0.],2606
2607,"mấy người này tập thể_thao mà không có tinh_thần thể_thao để tuân_thủ luật_lệ chạy không đúng làn_đường , vượt đèn_đỏ , lạng_lách .",[1. 0.],2607
2608,"cứ lấy lý_do dn bị ảnh_hưởng và dn k bị ảnh_hưởng , covid ảnh_hưởng đến cả thế_giới , dn ảnh_hưởng ít hoặc nhiều thôi . mong giảm thuế_thu_nhập và nhiều thứ khác để cho đến để các dn đc phục_hồi trở_lại",[1. 0.],2608
2609,"dù có là bản nào mà không nêu bật được tài_trí của batman cũng vứt . đâu phải ngẫu_nhiên batman được xem là đầu_não của jl dù chẳng có siêu sức_mạnh nào . xem bản , thấy cảnh batman lao đầu vào cái đám parademons mà chẳng có kế_sách gì là thấy nản rồi . thêm cái lối diễn_xuất vô_hồn của ben affleck nữa lại càng nản . dù_sao cũng là fan dc nên chỉ biết hy_vọng ở tương_lai .",[1. 1.],2609
2610,cứ theo pháp_luật mà làm,[1. 0.],2610
2611,"bất_cứ thời_đại nào , xã_hội nào thì bất_hiếu luôn là trọng_tội",[1. 1.],2611
2612,"khâu kiểm_soát người nhập_cảnh khó nhưng vẫn khả_thi và hiệu_quả hơn phát_hiện ra một người mang virus không biểu_hiện triệu_chứng đi lang_thang và lây bệnh cho cộng_đồng triệu dân . không_thể xét_nghiệm được pcr cho toàn_bộ triệu dân ở bất_kỳ một thời_điểm nào nên sẽ có các đợt bùng_phát tiếp nếu để lọt người nhập_cảnh mang mầm bệnh.chiến lược nhanh_chóng xét_nghiệm pcr và truy vết , phát_hiện cách_ly đủ ngày trong phạm_vi lãnh_thổ là mấu chốt.chỉ cách_ly ngày thì không đảm_bảo , vì khoảng nửa người mang virus hoặc nhiễm_bệnh nhưng không có triệu_chứng , chỉ phát_hiện được bằng pcr , đến ngày thứ lượng virus trên người mới nhân lên đủ số_lượng để xét_nghiệm pcr dương_tính . nếu cách_ly hoàn_toàn không đủ ngày thì rất dễ có người mang virus ra cộng_đồng gây ra làn_sóng mới . với người nhập_cảnh , không_thể dựa hoàn_toàn vào cách_ly tự_nguyện tại nhà vì cách này không đảm_bảo .",[1. 0.],2612
2613,đổi lại tên đường thì giấy_tờ tuỳ_thân và các loại giấy_tờ nhà_đất của người_dân có phải đổi không . có rất nhiều hệ_luỵ khác đi theo với cái tênđường,[1. 0.],2613
2614,nhìn là biết ngon rồi chẹp chẹp,[0. 0.],2614
2615,"tất_nhiên mỗi người có một cái nhìn_nhận khác nhau , để mà so_sánh giữa hai xe này thì tôi lại thích con xe honda brio hơn.vì xe này rộng_rãi hơn và chất_lượng chắc_chắn sẽ hơn hai xe kia.chúc bạn mua đc chiếc xe làm vừa_ý cả nhà nhé .",[1. 0.],2615
2616,đá cho vui thôi màthay hlv trưởng mà bảo là thay_đổi nhỏ trên băng ghế chỉ_đạo thì đúng là đá chơi thôi thật . hlv cũng ngồi vào cho vui theo đúng tiêu_chí,[1. 0.],2616
2617,"cần phạt nặng luôn những quán ăn , nhà_hàng . thu_mua chó của bọn trộm chó này bán luôn phạt tù bọn trộm chó này nếu ko mạnh_tay thì về sau_này sẽ có nhiều chuyện đáng tiếc xảy ra .",[1. 0.],2617
2618,"mât mat lơn qua , xin chia buôn cung gia_đinh . cân phai co biên bao vơi nhưng chô nguy hiêm , không cho tre tư bơi môt_minh",[1. 0.],2618
2619,tuyệt_vời .,[0. 0.],2619
2620,"đi xe , có vũ_khí . là có sự chuẩn_bị , tính_toán . chắc là cũng tính luôn được mức án phải chịu rồi . chúc vui_vẻ với kết_quả đạt được nhé .",[1. 0.],2620
2621,chứ không phải nhá,[0. 0.],2621
2622,cảm_ơn bạn . chính_xác có đi sai vạch kẻ đường bị báo lỗi đi sai làn_đường .,[1. 0.],2622
2623,một năm đầy trọn_vẹn với bayern,[0. 0.],2623
2624,tôi đọc bài ít khi bình luận.nhưng chưa thấy tội_ác nào như thế_này . mong pháp_luật trừng_trị mạnh_tay .,[0. 1.],2624
2625,"đội_ngũ bác_sỹ của tổng_thống là rất giỏi rồi , cho dùng thử thì chắc là ok thôi . chúc bác trump sớm khoẻ",[0. 0.],2625
2626,"chỉ hổng có nhìu xiền mới hổng mua xe đức thui . xe đức đi quá là sướng , nếu đã đi xe đức rùi thì hổng ai còn mún ngồi lên bất_cứ một chiếc xe hàn nào . xe nhật thì vẫn đi được .",[1. 0.],2626
2627,và đó cũng lần cuối_cùng chúng_ta thấy đưọc bạn mũi nắp .,[0. 0.],2627
2628,lai chêt đuôi.đau thiêt,[0. 0.],2628
2629,"cầu cho các bé được cứu sống thật hạnh_phúc , các bé không may được lên thiên_đường",[0. 0.],2629
2630,"gớm đi nhiều mà vác con soluto về để , năm nữa uống xăng hơn uống nc . nội_thất xấu hơn attrage bản mới , attrage rộng_rãi , gầm cao , máy bé nhưng mấy dòng . với . chả chênh nhau hao nhiêu . nói thật con soluto cái phần đuôi cũng xấu , mua xe a hay b thì đã là tiền hạn_hẹp rồi , cứ đề_cao tính thực_dụng thôi . vote attrage nhé , xe bền , nội_thất đủ option , gầm cao , ăn xăng như ngửi .",[1. 1.],2630
2631,"nhờ sự hy_sinh của những người như cha_ông thế_hệ đi trước nên thế_hệ chúng_ta ngày_nay mới sống trong thời hoà_bình , tự_do , cuộc_sống ấm_no",[0. 0.],2631
2632,thêmphía ngân_hàng phải thêm thủ_tục chụp ảnh người làm hồ_sơ tại quầy và lưu trong hồ_sơ như bên viễn_thông khi đăng_ký sim điện_thoại nữa thì sẽ hạn_chế rất nhiều việc gian_lận .,[1. 0.],2632
2633,chúng_tôi đang ở bà_rịa đang rất mong kết_quả của các f với bệnh_nhân đi nhật .,[0. 0.],2633
2634,trứng để qua đêm là ko tốt cho trẻ_con đâu . khổ_thân các con quá,[0. 0.],2634
2635,"à , lại theo giới truyền_thông mu mua . triệu hỏi mua chú nhóc tuổi chưa khẳng_định được gì thì đúng chỉ có truyền_thông nhà barca tự_biên_tự_diễn nâng nhau .",[0. 1.],2635
2636,nữ_sinh lớp . hết_ý .,[0. 0.],2636
2637,"thứ nhất bản_thân họ cũng k giành được nhiều thiện_cảm của số đông người_dân mĩ , thứ bầu_cử mĩ ngày_càng khó đoán nên họ không muốn.chọn nhầm phe",[1. 0.],2637
2638,"chúc_mừng bệnh_nhân , chúc_mừng y_bác_sĩ bv chợ_rẫy",[0. 0.],2638
2639,tường san đẹp dịu_dàng mà không chói loá,[0. 0.],2639
2640,"đẹp quá , nhờ mấy anh nhiếp_ảnh mà mình có cơ_hội ngắm nhìn , cám_ơn nhiếp_ảnh_gia nhé",[0. 0.],2640
2641,đầu tuần thật tuyệt_vời . những ngôi_sao lớn đồng_loạt lập cú đúp . chúc_mừng cr . chúc_mừng m . chúc_mừng su .,[0. 0.],2641
2642,"đúng là khốn_nạn , con nó mà nó không thương .",[0. 1.],2642
2643,khi làm phó của obama ông này cũng nhầm_lẫn nhiều lần .,[0. 0.],2643
2644,tôi cũng thích nuôi ong nhưng cơ_thể phản_ứng thái_quá với bọn này khi bị chích.dễ nổi ngứa và sốc thậm_chí gây khó cho tim mạch.loài này không có ngòi chích nhưng đọc tới cái đoạn nó cắn được thì vỡ_mộng luôn rồi .,[1. 0.],2644
2645,"riết thấy màu_mè , sến xẩm , ai cũng có đỉnh_cao của cuộc_đời , khi mà đã xuống thì có gượng cũng không được vì sắc_đẹp và tuổi_tác không cho_phép .",[1. 1.],2645
2646,đề_nghị nên đánh thuế đất sao cho hiệu_quả tránh tình_trạng mua đất đầu_cơ hoặc đẩy giá lên cao làm biết_bao người thu_nhập thấp muốn mua đất nhưng ko mua nổi vì toàn giá trên trời .,[1. 0.],2646
2647,dù không ưa tính_cách của ông ta nhưng tôi nghĩ hiện chưa có sự thay_thế_nào tốt hơn,[0. 0.],2647
2648,cơn bão này hại ngành điện_lực rồi,[0. 0.],2648
2649,"điên măt trơi cung như năng lương tai tao phai đi kem vơi phat triên công nghê sư dung hydro , la kênh lưu trư va phân phôi năng lương . bây giơ va vai thâp ky tơi la thơi cua hydro . năng lương tai tao , điên măt trơi cung giông như san phâm thưc phâm ơ môt sô so sanh . nêu không co công nghê lưu trư bao quan va phân phôi thưc phâm giư lanh , đong goi , chât bao quan , sây khô , vân tai vv . , thi viêc san xuât thưc phâm se nhanh chong thanh kem hiêu qua va nhanh chong đi vao ngo cut , vi san xuât ra thưc phâm nhưng không biêt lưu bao quan va phân phôi . tương_tư vây , năng lương tai tao la nguôn thât thương , cân phai đươc lưu trư trong nhiên liêu hydro dung năng lương tai tao đê san xuât hydro , va đươc phân phôi thông_qua ban nhiên liêu hydro . vi vây , se không co năng lương tai tao hiêu qua , ma chi co năng lương tai tao va hydro . nêu vn san xuât cac binh khi nen hydro nho kich thươc tiêu chuân lit cho xe hai banh , phân phôi binh hydro qua hê thông tap hoa như kiêu đôi binh ga mini , thi thâm chi mưc gia nhiên liêu hydro usdkg hydro trong binh khi nen mưc gia rât hơi cho nganh san xuât hydro cung đam bao răng , xe điên hydro hai banh se tiêt kiêm hơn hay băng chi phi di chuyên so vơi xe xăng . ban thân gia xe hai banh hydro cung không cao hơn gia xe may điênpin lithium .",[1. 0.],2649
2650,"nên chỉnh_sửa pháp_luật để bảo_vệ trẻ_em , tịch_thu quyền giám_hộ của những kẻ làm cha_mẹ như thế_này ngay khi có dấu_hiệu bạo_hành con_cái . ở nước_ngoài thì không đợi đến lúc này pháp_luật mới can_thiệp , có dấu_hiệu của bạo_hành là cha_mẹ đó đã bị cấm tiếp_xúc , mất quyền chăm con và cơ_quan xã_hội sẽ nuôi bé rồi .",[1. 0.],2650
2651,ký_ức lại ùa về,[0. 0.],2651
